transaction_id,user_id,product_id,rating_x,timestamp,purchase_count,amount,payment_method,delivery_status,product_name,category,price,brand,rating_y,description,discount,in_stock,name,age,gender,location,state,email,phone_number,is_festive_season
90,473,16,2,2025-11-24 02:10:23,1,11198.05,Net Banking,Delivered,Slazenger Yoga Mat 16,Sports,8148.94,Slazenger,4.6,Suscipit ducimus cumque magnam beatae possimus eaque. Officiis ratione aspernatur ullam.,27,True,Hansh Sekhon,45,F,Bongaigaon,Jharkhand,vkarnik@example.com,8000763051,True
91,287,195,4,2025-09-01 08:07:23,3,11273.88,Credit Card,Shipped,Yonex Cricket Bat 195,Sports,81048.58,Yonex,3.6,Magnam facere ex. Est nam sapiente placeat placeat suscipit nobis.,35,False,Samaira Karnik,43,M,South Dumdum,Bihar,hhegde@example.net,+914444915681,False
92,460,66,3,2025-04-18 14:26:10,1,13590.54,Debit Card,Cancelled,Bajaj Mixer Grinder 66,Home & Kitchen,90063.77,Bajaj,3.9,Voluptatem animi perferendis ab magni placeat.,0,False,Alisha Yohannan,47,M,Pallavaram,Assam,jsunder@example.com,+911278940904,True
93,839,71,2,2025-08-08 15:48:08,2,13965.43,Credit Card,Processing,GK Publications Novel 71,Books,5513.27,GK Publications,4.5,Molestias officia voluptatem quo.,10,True,Hazel Chander,63,F,Mirzapur,Karnataka,xsinha@example.org,+919350781594,True
94,593,57,5,2025-03-26 00:16:19,1,5955.04,Net Banking,Processing,Urban Ladder Sofa Set 57,Furniture,91608.46,Urban Ladder,3.5,Dolorem dolorum porro voluptatibus impedit repudiandae hic sit. Libero exercitationem nisi odio.,59,True,Parinaaz Mangal,27,F,Kolkata,Haryana,trisha11@example.com,+913888386125,False
95,55,3,5,2025-03-31 21:04:54,1,9735.88,Net Banking,Processing,OnePlus Feature Phone 3,Mobile Phones,52142.68,OnePlus,3.8,Eaque odit minus nam iure odit ipsum. Labore animi eveniet voluptate consequuntur nulla.,6,False,Rhea Bhattacharyya,36,F,Bellary,Assam,prerak78@example.net,+910513149467,False
96,134,45,3,2025-06-28 17:33:36,1,3049.01,Credit Card,Delivered,Pepperfry Dining Table 45,Furniture,96158.95,Pepperfry,3.3,Tempore cumque ipsam unde vero. Ratione repudiandae nulla saepe in eveniet rerum.,13,True,Chirag Acharya,21,F,Nangloi Jat,Nagaland,raunaksur@example.com,+918143500194,False
97,572,54,3,2025-03-31 07:30:45,1,5159.31,Debit Card,Shipped,Oswaal Academic Textbook 54,Books,3357.92,Oswaal,3.9,Eum dicta neque amet.,8,True,Urvi Saini,23,M,Guna,Goa,baijuwalla@example.com,+916129488349,False
98,78,13,2,2025-06-21 06:49:26,3,1252.37,Cash on Delivery,Delivered,OnePlus Earphones 13,Mobile Phones,98911.77,OnePlus,4.0,Nam error tenetur commodi alias maiores possimus. Excepturi unde reprehenderit corrupti tempora.,16,True,Taran Rege,63,F,Phagwara,Manipur,ojas13@example.net,+918453966467,False
99,285,44,3,2025-04-25 16:57:41,3,12834.61,Net Banking,Cancelled,Lakme Skin Care 44,Beauty,64348.49,Lakme,3.7,Voluptates nesciunt asperiores.,60,False,Indrans Mane,65,M,Firozabad,Odisha,aayush31@example.net,09029838203,True
100,231,119,4,2025-10-12 22:12:06,1,12988.59,Cash on Delivery,Delivered,Garnier Skin Care 119,Beauty,18344.84,Garnier,5.0,Aliquid voluptas occaecati cum unde. Omnis eum unde corrupti velit.,57,True,Rania Handa,51,M,Phusro,Tamil Nadu,zwason@example.com,01126729727,True
101,634,82,5,2025-04-10 00:17:24,1,2080.59,Cash on Delivery,Delivered,Pepperfry Bed 82,Furniture,93161.56,Pepperfry,4.1,Ad delectus perferendis recusandae perferendis maxime repellat.,58,True,Zoya Sethi,52,F,Phusro,Rajasthan,priyansh68@example.com,02677312807,True
102,588,79,4,2025-08-17 08:55:20,3,19368.08,Cash on Delivery,Cancelled,Oppo Earphones 79,Mobile Phones,45411.04,Oppo,4.0,Dolor rem magni aliquam expedita. Reiciendis a facere vitae.,19,True,Gatik Apte,18,M,Sikar,Chhattisgarh,armaankalita@example.net,09848771469,True
103,360,125,3,2025-06-04 16:59:13,2,4848.66,Cash on Delivery,Shipped,Upkar Cookbook 125,Books,67780.13,Upkar,3.3,Repellat cupiditate quaerat aliquam ea quod ex. Assumenda magnam ipsam.,70,False,Zaina Sawhney,55,F,Singrauli,Bihar,tiwarikhushi@example.net,03268339010,False
104,515,109,5,2025-03-29 06:48:42,1,14946.6,UPI,Shipped,Vivo Smartphone 109,Mobile Phones,55164.7,Vivo,4.5,Illum cupiditate tenetur vel odit facere expedita aliquid. Est commodi itaque.,24,False,Dharmajan Dasgupta,54,F,Tiruchirappalli,Tamil Nadu,vedikalal@example.net,08979993536,False
105,661,100,1,2025-01-06 23:08:23,3,1956.56,Credit Card,Shipped,Upkar Academic Textbook 100,Books,48415.66,Upkar,3.7,Corporis maiores maiores suscipit praesentium. Labore totam esse rem est et.,13,True,Ivana Reddy,25,M,Pune,Nagaland,ibutala@example.com,2019758438,True
106,671,153,5,2025-07-31 03:47:01,3,11970.11,Credit Card,Cancelled,Allen Solly Kurta 153,Clothing,58849.0,Allen Solly,3.3,Pariatur reprehenderit eum dignissimos eligendi nihil labore. At consectetur facere quasi quasi.,14,True,Vedika Andra,64,M,Berhampore,Himachal Pradesh,kismatsetty@example.net,07968556555,False
107,638,45,4,2025-03-05 18:36:00,2,5576.25,UPI,Shipped,Pepperfry Dining Table 45,Furniture,96158.95,Pepperfry,3.3,Tempore cumque ipsam unde vero. Ratione repudiandae nulla saepe in eveniet rerum.,13,True,Shlok Chandran,49,F,Karnal,Himachal Pradesh,inaaya-98@example.org,+916002985023,False
108,30,72,5,2025-07-27 13:10:04,1,14582.43,Net Banking,Processing,HomeTown Sofa Set 72,Furniture,38636.1,HomeTown,4.5,Suscipit cum vero quo dolorem. Expedita asperiores libero quasi.,61,True,Shayak Savant,37,M,Amritsar,Uttarakhand,tgoel@example.com,+910166757374,False
109,523,143,3,2025-03-09 17:33:42,1,6273.33,Debit Card,Delivered,Nilkamal Dining Table 143,Furniture,32211.48,Nilkamal,4.1,Omnis laboriosam eveniet repellendus fugit cupiditate. Quis atque dicta nam iusto.,36,False,Samarth Lall,55,M,Rewa,Maharashtra,indranil52@example.org,+918262873599,False
110,319,109,5,2025-02-05 18:34:51,3,19091.85,Net Banking,Delivered,Vivo Smartphone 109,Mobile Phones,55164.7,Vivo,4.5,Illum cupiditate tenetur vel odit facere expedita aliquid. Est commodi itaque.,24,False,Nirvi Rattan,32,F,Agra,Kerala,kaleadvik@example.org,+916987699215,False
111,215,128,4,2025-09-26 23:11:40,2,16541.48,Credit Card,Processing,Nivea Lipstick 128,Beauty,44527.8,Nivea,4.0,Odio fugiat maiores aliquid cumque deserunt. Vero beatae voluptatibus dicta exercitationem earum.,64,True,Oorja Sen,37,M,Kakinada,Maharashtra,xkamdar@example.com,02709640245,False
112,919,29,1,2025-01-20 11:54:18,2,11438.31,Credit Card,Delivered,Reebok Sports Shoes 29,Sports,49178.9,Reebok,4.0,Facere odit incidunt repellat excepturi. Temporibus ab assumenda id aliquid placeat cumque.,27,True,Yasmin Anne,37,F,Sikar,Maharashtra,lagan06@example.org,0764188974,True
113,276,83,4,2024-12-29 02:39:20,3,9870.24,Debit Card,Shipped,Ponds Kajal 83,Beauty,56145.22,Ponds,3.7,Recusandae dignissimos tempora officiis. Nihil sed velit.,21,False,Aniruddh Dewan,61,M,Korba,Jharkhand,shankarshamik@example.org,+911598650551,False
114,433,176,4,2025-11-10 19:51:25,2,16587.19,Debit Card,Shipped,OnePlus Smart Watch 176,Mobile Phones,83096.05,OnePlus,5.0,"Reiciendis odio corrupti quia.
Nulla et odit. Odit ipsam minima tempora.",20,True,Bhamini Sundaram,58,M,Bhalswa Jahangir Pur,Himachal Pradesh,sehersaran@example.org,+916051981061,True
115,937,102,3,2024-12-22 02:36:07,1,4088.74,Cash on Delivery,Shipped,Upkar Novel 102,Books,74231.0,Upkar,3.9,Nisi laborum veniam. Voluptatibus ad itaque eum.,21,True,Jayesh Khalsa,28,F,Amravati,Meghalaya,trisha89@example.net,08591915073,False
116,829,115,5,2025-04-19 09:14:49,1,11527.07,UPI,Cancelled,Nestle Snacks 115,Groceries,91664.39,Nestle,4.9,Aliquam consequatur aspernatur. Ex veniam temporibus fuga.,59,True,Ranbir Sood,27,M,Sultan Pur Majra,Himachal Pradesh,xgour@example.com,08613026144,True
117,175,187,2,2025-05-11 20:29:20,3,4728.03,UPI,Delivered,Philips Cookware Set 187,Home & Kitchen,31349.08,Philips,3.0,Unde totam suscipit earum. Reiciendis eligendi eveniet cupiditate.,67,True,Armaan Som,54,M,Mysore,Tamil Nadu,samarkamdar@example.net,09602043451,False
118,166,172,3,2025-06-23 05:03:38,3,18709.24,UPI,Processing,PC Jeweller Sunglasses 172,Fashion Accessories,90340.12,PC Jeweller,3.1,Sint quaerat quasi.,66,True,Alisha Mann,34,M,Jamnagar,Tripura,gokul70@example.net,07547541926,False
119,846,74,5,2025-02-23 21:05:07,2,12282.9,Debit Card,Delivered,NCERT Children's Book 74,Books,99054.19,NCERT,4.5,Deserunt nemo cum maiores debitis officia. Consequuntur rerum consequuntur fugit.,19,True,Eva Acharya,41,M,Tiruvottiyur,Odisha,vdass@example.net,08034341621,False
120,345,94,5,2025-07-01 06:23:29,3,4839.78,UPI,Cancelled,Nestle Ready-to-eat 94,Groceries,20745.08,Nestle,3.3,"Quia aspernatur atque. Cum aspernatur harum.
Hic delectus totam corrupti doloribus quae iusto.",35,False,Rati Som,26,F,Dhule,Rajasthan,kotasamar@example.net,00824957036,False
121,258,62,1,2025-05-15 16:38:26,2,18550.35,Debit Card,Cancelled,FabIndia Shirt 62,Clothing,68368.33,FabIndia,3.2,Voluptas maiores non. Atque voluptate molestiae unde.,55,False,Samarth Wagle,48,F,Delhi,Nagaland,ladraghav@example.com,06101624237,False
122,880,139,4,2025-06-20 14:03:26,1,6087.12,Cash on Delivery,Cancelled,Nilkamal Sofa Set 139,Furniture,49084.59,Nilkamal,3.6,Quo iusto minus laudantium. Tempore iure aspernatur.,12,True,Shayak Kadakia,52,M,Chapra,Maharashtra,dadatanya@example.com,7824514336,False
123,757,163,2,2025-06-13 23:29:11,3,2224.7,Credit Card,Shipped,Parle Snacks 163,Groceries,48538.09,Parle,4.1,Fugit dolore nemo dolorum incidunt doloribus. Ea aut aspernatur molestiae minus unde consequatur.,32,True,Hazel Chakraborty,48,F,Kakinada,Tamil Nadu,deshmukhoorja@example.com,5754320956,False
124,710,166,3,2025-05-06 07:54:31,3,6071.6,UPI,Cancelled,Levis Dress 166,Clothing,71279.2,Levis,4.7,Ipsam recusandae sint doloremque. Labore impedit ipsa reprehenderit cumque iste excepturi.,70,True,Dhanuk Sachar,23,F,Hubli–Dharwad,Arunachal Pradesh,sethhiran@example.com,05305278818,False
125,104,35,1,2024-12-14 15:08:05,3,8927.12,Credit Card,Delivered,Onida Washing Machine 35,Electronics,35196.92,Onida,3.9,Dolores error illo. Atque at similique cupiditate maiores cupiditate esse sit.,11,False,Misha Sheth,53,F,Saharanpur,Himachal Pradesh,chandranarnav@example.net,+914592901341,False
126,401,75,5,2024-12-28 22:58:35,3,1104.14,UPI,Processing,Tanishq Earrings 75,Fashion Accessories,46359.16,Tanishq,3.1,Est est aliquam. Aliquam quasi aut nulla aut reprehenderit et non. Atque rerum fugit.,65,True,Miraya Barad,24,F,Kollam,Manipur,zain93@example.com,7594477463,False
127,850,112,4,2025-01-25 16:50:18,3,16661.59,Debit Card,Delivered,Durian Dining Table 112,Furniture,23520.36,Durian,4.8,Maxime ipsum laudantium odit aut dolorum. Ipsa recusandae commodi earum temporibus rerum.,50,True,Alisha Kuruvilla,55,F,Tirunelveli,Jharkhand,lavanyakurian@example.net,5810459805,True
128,462,45,2,2025-03-05 13:45:06,3,15694.33,Debit Card,Processing,Pepperfry Dining Table 45,Furniture,96158.95,Pepperfry,3.3,Tempore cumque ipsam unde vero. Ratione repudiandae nulla saepe in eveniet rerum.,13,True,Alia Sarin,36,F,Panihati,West Bengal,mamooty03@example.org,+910760055713,False
129,862,199,4,2025-07-16 12:35:03,2,1369.27,Credit Card,Cancelled,HomeTown Sofa Set 199,Furniture,47517.15,HomeTown,4.9,Nihil iusto corrupti nihil. Saepe unde qui quia. Quasi eius omnis.,25,True,Aniruddh Lata,34,F,Kharagpur,Uttar Pradesh,ganesankartik@example.org,5398381334,False
130,613,83,4,2025-05-05 10:38:00,1,16965.64,Cash on Delivery,Processing,Ponds Kajal 83,Beauty,56145.22,Ponds,3.7,Recusandae dignissimos tempora officiis. Nihil sed velit.,21,False,Jayesh Grewal,39,F,Durg,Punjab,tkakar@example.com,08858098159,False
131,665,74,5,2025-09-12 13:09:13,2,4323.59,UPI,Shipped,NCERT Children's Book 74,Books,99054.19,NCERT,4.5,Deserunt nemo cum maiores debitis officia. Consequuntur rerum consequuntur fugit.,19,True,Jivin Shenoy,62,F,Serampore,Bihar,samairahegde@example.net,09510516431,False
132,792,39,5,2025-05-09 20:02:54,1,9960.84,Cash on Delivery,Processing,Sonata Earrings 39,Fashion Accessories,35096.65,Sonata,4.6,Beatae odit veniam perspiciatis laudantium ad odit. Dignissimos maxime repellat soluta ut vel.,30,True,Renee Borah,58,M,Sambhal,Jharkhand,samarthmangal@example.com,0597916004,False
133,429,37,2,2025-03-08 13:26:55,3,14396.74,UPI,Delivered,OnePlus Earphones 37,Mobile Phones,80938.67,OnePlus,4.0,"Commodi consectetur iste impedit.
Architecto expedita a accusamus doloribus neque esse.",45,True,Advik Kalla,33,F,Bhavnagar,Jharkhand,bramachandran@example.com,2343881215,False
134,431,142,3,2024-12-31 17:02:47,1,3311.7,Debit Card,Shipped,FabIndia Jeans 142,Clothing,13406.85,FabIndia,4.7,Officia voluptatum natus minima ad tempore sed veniam. Sint sit fugit provident nihil quod in.,28,False,Raghav Chana,36,M,Salem,Punjab,khushivora@example.net,02382467073,False
135,630,131,4,2025-05-28 16:04:35,1,13609.66,Cash on Delivery,Cancelled,Decathlon Football 131,Sports,3193.84,Decathlon,5.0,Facere neque totam consequuntur vero. Repudiandae tenetur debitis assumenda deserunt.,8,False,Navya Tella,55,F,Sagar,Himachal Pradesh,anahichakraborty@example.org,+914020767864,False
136,872,183,3,2025-03-26 06:18:59,1,796.02,Debit Card,Shipped,Puma Football 183,Sports,46614.49,Puma,4.7,Temporibus esse earum repudiandae ipsum consequuntur pariatur. Ipsam expedita eos at eos rem.,64,True,Jivin Sagar,42,F,Pudukkottai,Odisha,boasezaina@example.org,5608496770,False
137,177,158,5,2025-02-09 13:37:15,1,5575.24,Debit Card,Processing,Micromax Laptop 158,Electronics,61733.65,Micromax,3.1,Reprehenderit voluptas quasi dolorem eum animi.,30,True,Ishita Chaudhari,63,M,Ichalkaranji,Tripura,ravalshayak@example.net,03028679661,False
138,473,95,2,2025-07-03 21:18:25,3,1028.22,Debit Card,Shipped,S. Chand Children's Book 95,Books,46080.21,S. Chand,3.1,Nam doloribus voluptates voluptate. Cupiditate velit illum error.,27,False,Hansh Sekhon,45,F,Bongaigaon,Jharkhand,vkarnik@example.com,8000763051,False
139,101,168,1,2025-04-07 16:47:55,3,6528.25,UPI,Delivered,Slazenger Fitness Equipment 168,Sports,73582.75,Slazenger,3.4,Labore autem quisquam maiores saepe vel reiciendis. Fuga quod vel beatae nemo.,15,False,Shanaya Vyas,27,F,Anand,Mizoram,kaira69@example.net,05677333274,True
140,19,89,3,2025-07-27 16:29:47,2,8653.88,Credit Card,Cancelled,Arihant Self-help Book 89,Books,11699.1,Arihant,3.6,Nesciunt dicta omnis illum atque magnam. Libero quisquam ut repellendus rem aliquid.,33,True,Heer Khurana,58,F,Bardhaman,Mizoram,taran67@example.com,+918091168877,False
141,355,174,4,2025-07-02 09:13:25,3,15995.92,UPI,Processing,Upkar Competitive Exam Guide 174,Books,61828.07,Upkar,4.8,Debitis omnis sed nemo vel repellat autem. Saepe quo sunt atque.,1,True,Alia Goyal,36,M,Srikakulam,Andhra Pradesh,veershere@example.com,02603608292,False
142,853,34,4,2025-06-01 12:12:18,1,6442.7,Debit Card,Cancelled,Intex Air Conditioner 34,Electronics,42245.71,Intex,3.5,Dignissimos enim quos harum necessitatibus ratione. Voluptas odio repudiandae aut unde dolores.,38,True,Oorja Ravi,23,F,Ozhukarai,Odisha,iyengartejas@example.com,9806817783,False
143,41,86,2,2025-02-14 17:06:35,3,13701.05,Cash on Delivery,Shipped,Morphy Richards Pressure Cooker 86,Home & Kitchen,4786.64,Morphy Richards,4.8,Ratione enim facere nulla quasi. Excepturi eius voluptas qui facilis mollitia ex libero.,52,True,Gokul Seshadri,57,F,Moradabad,Sikkim,urvi16@example.net,3009103866,False
144,554,142,1,2025-07-31 11:21:42,3,707.43,Cash on Delivery,Delivered,FabIndia Jeans 142,Clothing,13406.85,FabIndia,4.7,Officia voluptatum natus minima ad tempore sed veniam. Sint sit fugit provident nihil quod in.,28,False,Biju Kari,27,M,Ulhasnagar,Manipur,hsalvi@example.com,+916214249834,False
145,268,131,3,2025-02-01 06:16:05,2,12165.77,Cash on Delivery,Delivered,Decathlon Football 131,Sports,3193.84,Decathlon,5.0,Facere neque totam consequuntur vero. Repudiandae tenetur debitis assumenda deserunt.,8,False,Chirag Varghese,64,M,Pondicherry,Tripura,mammenbhavin@example.net,08234913413,False
146,512,53,3,2025-07-25 14:15:36,2,17219.73,Credit Card,Processing,Prestige Pressure Cooker 53,Home & Kitchen,12892.22,Prestige,3.5,Et molestiae voluptas sint dicta. Porro eveniet quae aliquid provident rerum.,44,True,Hazel Thakkar,38,F,Durg,Karnataka,xsankaran@example.net,4941309292,False
147,645,184,4,2024-12-06 04:55:28,1,15823.06,Credit Card,Cancelled,MBD Novel 184,Books,20911.43,MBD,3.5,Fuga ex consectetur nemo magni. Magni dicta animi odit optio. Ipsa id doloribus recusandae fuga.,13,False,Lakshay Saha,63,F,Nadiad,Nagaland,dlata@example.net,+919833626726,False
148,829,188,2,2025-10-20 22:02:36,3,5136.27,Cash on Delivery,Delivered,Slazenger Yoga Mat 188,Sports,6928.25,Slazenger,3.7,"Odit architecto laboriosam eaque libero hic.
Ipsum iste error voluptatem quasi provident vero.",22,True,Ranbir Sood,27,M,Sultan Pur Majra,Himachal Pradesh,xgour@example.com,08613026144,True
149,125,32,3,2025-03-02 06:05:05,3,791.58,Net Banking,Delivered,Maybelline Lipstick 32,Beauty,47190.13,Maybelline,4.3,Deserunt ad porro. Voluptatum est rerum cumque. A iusto dolorum alias placeat laboriosam porro.,24,True,Seher Bajaj,59,F,Ambala,Uttarakhand,divyansh76@example.org,06250967585,False
150,360,117,5,2025-10-17 06:52:41,3,4527.38,Debit Card,Processing,Durian Wardrobe 117,Furniture,20708.95,Durian,3.3,Impedit necessitatibus inventore corporis enim temporibus aspernatur. Quia ab accusamus blanditiis.,45,True,Zaina Sawhney,55,F,Singrauli,Bihar,tiwarikhushi@example.net,03268339010,True
151,442,73,3,2024-12-06 04:01:33,2,15349.99,Net Banking,Cancelled,Arihant Academic Textbook 73,Books,47918.88,Arihant,3.8,Perspiciatis nam ipsum quam. Earum asperiores beatae dolorum minima consectetur.,29,False,Mishti Chadha,29,F,Panvel,Meghalaya,devansh87@example.net,+916647541061,False
152,251,10,4,2025-07-30 09:45:04,2,10753.41,UPI,Delivered,Nike Sports Shoes 10,Sports,14336.48,Nike,3.9,Magnam tenetur asperiores debitis cumque quas odio. Dolorem alias debitis cupiditate rem error.,53,True,Indranil Agrawal,41,F,Guntur,Madhya Pradesh,mannatsamra@example.net,9326127016,False
153,367,170,2,2025-10-17 10:42:26,2,4261.23,Debit Card,Shipped,Nilkamal Office Chair 170,Furniture,5007.16,Nilkamal,4.4,Dolorem a quas reiciendis. Deleniti nemo esse pariatur animi. Mollitia esse optio explicabo ut.,26,False,Chirag Sekhon,39,F,Tumkur,Goa,ahana-80@example.com,1145726451,True
154,298,135,4,2025-04-03 03:00:22,1,19307.51,Net Banking,Processing,Xiaomi Tablet 135,Mobile Phones,71564.76,Xiaomi,4.9,Consequatur nam voluptatum sunt. Hic recusandae maiores laudantium in.,54,True,Lakshit Sule,47,M,Saharanpur,Uttar Pradesh,veermall@example.org,01718847608,True
155,243,120,3,2024-12-22 04:58:26,3,4029.24,Net Banking,Cancelled,Lakme Shampoo 120,Beauty,55918.66,Lakme,3.6,Voluptatem accusamus mollitia. Illo enim dolorum ipsum odio.,63,True,Aniruddh Mani,24,M,Ongole,Maharashtra,faiyazdixit@example.org,03634766687,False
156,966,82,4,2025-09-25 17:06:02,1,14516.85,UPI,Cancelled,Pepperfry Bed 82,Furniture,93161.56,Pepperfry,4.1,Ad delectus perferendis recusandae perferendis maxime repellat.,58,True,Vardaniya Sehgal,61,M,Kanpur,Kerala,rajhimmat@example.org,0178859074,False
157,247,74,4,2024-12-10 22:23:24,2,19328.4,Credit Card,Delivered,NCERT Children's Book 74,Books,99054.19,NCERT,4.5,Deserunt nemo cum maiores debitis officia. Consequuntur rerum consequuntur fugit.,19,True,Indranil Ray,55,F,Kochi,Arunachal Pradesh,bbadal@example.org,00673535075,False
158,93,183,3,2025-06-22 15:44:02,2,6246.75,Cash on Delivery,Delivered,Puma Football 183,Sports,46614.49,Puma,4.7,Temporibus esse earum repudiandae ipsum consequuntur pariatur. Ipsam expedita eos at eos rem.,64,True,Jivika Singh,53,F,Muzaffarnagar,Karnataka,auroradrishya@example.org,+910837365741,False
159,870,185,3,2025-05-31 04:44:42,1,10213.61,UPI,Cancelled,Motorola Feature Phone 185,Mobile Phones,72209.43,Motorola,3.6,Enim provident suscipit voluptates. Et harum quos laborum nobis tempore.,20,True,Shlok Chakraborty,64,M,Erode,Mizoram,warriormisha@example.org,08396495668,False
160,271,21,4,2025-08-09 08:15:02,3,17257.52,Credit Card,Cancelled,Motorola Tablet 21,Mobile Phones,97493.82,Motorola,3.1,Numquam labore doloribus dolorum delectus numquam.,15,False,Hrishita Konda,31,F,Lucknow,Bihar,varmaryan@example.com,+910958922708,True
161,916,11,4,2025-07-16 22:47:14,1,5950.11,Net Banking,Cancelled,MBD Competitive Exam Guide 11,Books,96395.19,MBD,3.3,Laboriosam suscipit sit provident culpa est.,37,False,Ritvik Saran,31,M,Bhubaneswar,Haryana,rheachand@example.net,+917667961034,False
